BSP,RaceId,Date,Names
7.73,1825,2015-12-24,Castlehill Dino
4.4,1825,2015-12-24,Blackrosetornado
13.04,1826,2015-04-25,Gunner George
6.8,1826,2015-04-25,Devon Angie
8.6,1826,2015-04-25,Three Three
3.91,1826,2015-04-25,Hello Navigator
5.4,1826,2015-04-25,Clonavaddy Dream
4.55,1826,2015-04-25,Basher Dooley
17.0,1827,2015-04-25,Knocknaboul Mary
5.16,1827,2015-04-25,Code Castle
3.56,1827,2015-04-25,Lisnabrin
3.8,1827,2015-04-25,Indigo Friday
9.0,1827,2015-04-25,Sugarpihoneyplum
9.6,1827,2015-04-25,Swanton Bomb
5.1,1828,2015-04-25,Gloreen Haka
9.08,1828,2015-04-25,Wajas Speckle
5.5,1828,2015-04-25,Fairest Belle
9.6,1828,2015-04-25,Slowlane Charley
4.08,1828,2015-04-25,Mullrook Dabhoyo
6.87,1828,2015-04-25,Have Anice Day
13.6,1829,2015-04-25,Zenas Betty
4.8,1829,2015-04-25,Very Bold
2.93,1829,2015-04-25,Big Dooey
18.0,1829,2015-04-25,Bransa Rossi
8.73,1829,2015-04-25,Zenas Crest
5.6,1829,2015-04-25,Trapstyle Oscar
20.0,1830,2015-04-25,Cashen Mischief
4.03,1830,2015-04-25,Tellatruth
17.0,1830,2015-04-25,Andys Blobabob
7.4,1830,2015-04-25,Chadwell May
3.75,1830,2015-04-25,Cappananty Black
3.85,1830,2015-04-25,Get On Coco
23.0,1831,2015-04-25,Poised Success
6.6,1831,2015-04-25,Baran Victoria
3.84,1831,2015-04-25,Northland Flyer
5.3,1831,2015-04-25,Ourbettybee
4.1,1831,2015-04-25,Watch Her Win
8.6,1831,2015-04-25,Denwill Diamond
2.74,1832,2015-04-25,Winword Jacko
19.67,1832,2015-04-25,Cake Angel
9.6,1832,2015-04-25,Lisacaha Mat
4.41,1832,2015-04-25,Ballyglen King
13.0,1832,2015-04-25,Miss Glamorous
5.7,1832,2015-04-25,Suncroft Norma
9.4,1833,2015-04-25,Phantom Flashey
8.4,1833,2015-04-25,Farran Bartoli
2.9,1833,2015-04-25,Close Range
10.49,1833,2015-04-25,Fawkham Jacq
8.8,1833,2015-04-25,Farran Major
4.7,1833,2015-04-25,Cyclers Lee
3.63,1834,2015-04-25,Moneyhill Sal
4.14,1834,2015-04-25,Newlawn Emma
10.5,1834,2015-04-25,Good Fifi
7.4,1834,2015-04-25,Deran Jet
11.5,1834,2015-04-25,Farloe Cassie
5.3,1834,2015-04-25,Newinn Bound
6.8,1835,2015-04-25,Amazing Josie
7.29,1835,2015-04-25,Britania Char
4.16,1835,2015-04-25,Brown Bess
4.4,1835,2015-04-25,Triangle Heather
15.0,1835,2015-04-25,Jet Stream Rose
5.6,1835,2015-04-25,Crossfield Boris
3.69,1836,2015-04-25,Big Bubbles
10.22,1836,2015-04-25,Springwood Erica
9.93,1836,2015-04-25,Tinas Lill
4.15,1836,2015-04-25,Laveric Lady
5.67,1836,2015-04-25,Urney Oddball
9.8,1836,2015-04-25,Glenbeech Raven
7.0,1837,2015-04-25,Ferndale Bunny
4.84,1837,2015-04-25,Monroe Henry
13.03,1837,2015-04-25,Old Father Time
8.74,1837,2015-04-25,Dark Shades
4.34,1837,2015-04-25,Silverview Hard
4.6,1837,2015-04-25,King Pat
3.55,1838,2015-04-25,Islay Tracey
5.9,1838,2015-04-25,Lazy Molly
9.6,1838,2015-04-25,Chadwell Cool
5.2,1838,2015-04-25,Sarah Free
6.24,1838,2015-04-25,Severn Ace
12.0,1838,2015-04-25,Lissan Chubb
8.88,1839,2015-04-25,If Ever Banba
5.41,1839,2015-04-25,Boots Of Pride
8.8,1839,2015-04-25,Express Koko
10.05,1839,2015-04-25,Rathbeg Belle
3.14,1839,2015-04-25,Crossfield Bolt
5.89,1839,2015-04-25,Glenvale Evie
3.19,1840,2015-04-25,Near The Bowery
15.09,1840,2015-04-25,Good Snapper
7.0,1840,2015-04-25,Timber Sea
21.82,1840,2015-04-25,Lassydebite
6.2,1840,2015-04-25,Tagalong Nadal
4.0,1840,2015-04-25,Coolruss Bridget
18.46,1841,2015-04-25,Another Dilemma
4.8,1841,2015-04-25,Flomur Mikey
3.85,1841,2015-04-25,Indigo Joker
11.78,1841,2015-04-25,Bobbys Blue
7.97,1841,2015-04-25,Newdown King
3.85,1841,2015-04-25,Stepit Up Louie
4.81,1842,2015-06-25,Ten Trees
5.8,1842,2015-06-25,Calm Down Da
5.61,1842,2015-06-25,Anytimenow
6.0,1842,2015-06-25,Altamount Kate
12.01,1842,2015-06-25,Tinas Western
4.31,1842,2015-06-25,Ballyard Ailish
7.61,1843,2015-06-25,Jet Stream Rose
7.47,1843,2015-06-25,Fawkham Cassie
4.28,1843,2015-06-25,Hilight Vicky
13.23,1843,2015-06-25,Code George
5.76,1843,2015-06-25,Timber Mover
3.96,1843,2015-06-25,Frankies Promise
6.33,1844,2015-06-25,Dairy Belle
7.2,1844,2015-06-25,Newlawn Watch
7.8,1844,2015-06-25,Morrisa
3.55,1844,2015-06-25,Drop The Towel
4.76,1844,2015-06-25,Paloma Noir
12.0,1844,2015-06-25,Tinas Elaine
9.43,1845,2015-06-25,Farran Bartoli
12.5,1845,2015-06-25,Killahara Ruby
6.01,1845,2015-06-25,Senahel Song
3.05,1845,2015-06-25,Newcastle Lad
5.26,1845,2015-06-25,Tied Memories
6.6,1845,2015-06-25,Droopys Seymour
5.79,1846,2015-06-25,Near The Bowery
8.2,1846,2015-06-25,Droopys San Remo
3.57,1846,2015-06-25,Never Mind Eh
6.83,1846,2015-06-25,Tagalong Nadal
6.54,1846,2015-06-25,Glenside Sky
7.4,1846,2015-06-25,Sporting Enda
5.6,1847,2015-06-25,Monroe Henry
3.2,1847,2015-06-25,Newdown King
17.0,1847,2015-06-25,Old Father Time
8.8,1847,2015-06-25,Boots Of Pride
7.0,1847,2015-06-25,Cyclers Lee
5.16,1847,2015-06-25,Bobbys Stan
3.2,1848,2015-06-25,Cuando Dietrich
8.5,1848,2015-06-25,Bettyshill Ace
7.8,1848,2015-06-25,Classy Blaze
4.7,1848,2015-06-25,Good Snapper
14.5,1848,2015-06-25,Miss Spectacular
6.6,1848,2015-06-25,Dunbar Linda
4.6,1849,2015-06-25,Royal Posh
4.45,1849,2015-06-25,Ivana Win
7.8,1849,2015-06-25,Smell The Money
2.89,1849,2015-06-25,Consequences
12.5,1849,2015-06-25,Lilys Coco
19.5,1849,2015-06-25,Glenbeech Peggy
3.89,1850,2015-06-25,Shoemakers Son
10.5,1850,2015-06-25,Coolruss Bridget
15.26,1850,2015-06-25,Lordsbury Zeus
5.6,1850,2015-06-25,Nobodys Baby
3.4,1850,2015-06-25,Loughgur Black
7.6,1850,2015-06-25,Whitby Boy
3.9,1851,2015-06-25,Reagrove Rubik
8.8,1851,2015-06-25,Muls Choice
6.6,1851,2015-06-25,Westwind Lucky
3.2,1851,2015-06-25,Suirview Fire
6.2,1851,2015-06-25,Confey Hawk
14.2,1851,2015-06-25,Deadly Catch
7.0,1852,2015-06-25,Darkcat Vadar
4.2,1852,2015-06-25,Newlawn Mandy
3.27,1852,2015-06-25,Yacht Spirit
11.26,1852,2015-06-25,Pullyasoxup
5.7,1852,2015-06-25,Read My Lips
14.61,1852,2015-06-25,Berrycool
13.59,1853,2015-07-25,Trumpers Dobby
3.45,1853,2015-07-25,Farran Webb
20.49,1853,2015-07-25,Jet Stream Rose
8.0,1853,2015-07-25,Balleen Sparkle
5.4,1853,2015-07-25,Push Push Pixie
3.38,1853,2015-07-25,Made A Rick
7.33,1854,2015-07-25,Mance Rayder
5.4,1854,2015-07-25,Sues Zebo
9.57,1854,2015-07-25,Code Ella
5.24,1854,2015-07-25,Crossfield Hanna
6.55,1854,2015-07-25,Yacht Spirit
4.4,1854,2015-07-25,Muls Choice
7.12,1855,2015-07-25,Rock Fantasy
5.92,1855,2015-07-25,Pennys Plate
4.9,1855,2015-07-25,Blakefield Turbo
5.6,1855,2015-07-25,Malbay Roxy
19.06,1855,2015-07-25,Gortshanboy
4.41,1855,2015-07-25,Capel Me Mummy
3.65,1856,2015-07-25,Rathbride Pearl
7.41,1856,2015-07-25,Silverview Dinky
3.68,1856,2015-07-25,Brackenstone Lar
8.31,1856,2015-07-25,True Gold
7.4,1856,2015-07-25,Hollyoak Pedro
12.02,1856,2015-07-25,Cashen Mischief
4.48,1857,2015-07-25,Smell The Money
6.52,1857,2015-07-25,Pullyasoxup
4.06,1857,2015-07-25,Jemmathesnake
17.0,1857,2015-07-25,Severn Itch
3.86,1857,2015-07-25,Glenbower Pixie
13.5,1857,2015-07-25,Buglys Causeway
16.0,1858,2015-07-25,Sallins Major
8.1,1858,2015-07-25,Swift Thruxton
18.0,1858,2015-07-25,Old Father Time
3.3,1858,2015-07-25,Tinas Paddy
3.53,1858,2015-07-25,Headford Jim
5.2,1858,2015-07-25,Lucozade Danni
7.52,1859,2015-07-25,Comeragh Captain
6.72,1859,2015-07-25,Skater Amy
6.72,1859,2015-07-25,Finalee
5.16,1859,2015-07-25,Newlawn Watch
6.72,1859,2015-07-25,Maggies Image
4.41,1859,2015-07-25,Sporting Enda
12.0,1860,2015-07-25,Fawkham Boycie
3.23,1860,2015-07-25,Whitby Boy
6.84,1860,2015-07-25,Stophers Sneezy
7.87,1860,2015-07-25,Ivana Win
4.5,1860,2015-07-25,Blackrosetorpedo
8.18,1860,2015-07-25,Bettyshill Ace
4.5,1861,2015-07-25,Tellatruth
20.0,1861,2015-07-25,Genestone Lass
9.6,1861,2015-07-25,Country Living
6.76,1861,2015-07-25,Ultimate Bundle
4.24,1861,2015-07-25,Alis Daytona
4.29,1861,2015-07-25,Noirs Dillon
9.74,1862,2015-07-25,Morrisa
3.71,1862,2015-07-25,Lynton Mia
11.07,1862,2015-07-25,Newlawn Victoria
3.61,1862,2015-07-25,Ballycannon Buck
12.5,1862,2015-07-25,Captain Paddy
5.48,1862,2015-07-25,Zenas Bobby
20.22,1863,2015-07-25,Away Day Rodney
3.15,1863,2015-07-25,Westwind Lucky
3.67,1863,2015-07-25,Newlawn Emma
5.2,1863,2015-07-25,Deadly Catch
8.4,1863,2015-07-25,Oneandonly Sarah
14.5,1863,2015-07-25,Madeaslipup
11.5,1864,2015-07-25,Miss Model
3.95,1864,2015-07-25,Premarket Honey
3.15,1864,2015-07-25,Gentle Kewell
10.0,1864,2015-07-25,Frosty Prince
6.2,1864,2015-07-25,Suirview June
9.8,1864,2015-07-25,Monadreen Bond
4.6,1865,2015-07-25,Suirview Petal
8.28,1865,2015-07-25,Swift Johnson
7.42,1865,2015-07-25,Let Fly Abbey
11.49,1865,2015-07-25,Calm Water
4.6,1865,2015-07-25,Swift Era
4.2,1865,2015-07-25,Shanbally Swift
4.5,1866,2015-07-25,Affane Soldier
3.9,1866,2015-07-25,Highview Hand
6.8,1866,2015-07-25,Three Three
7.4,1866,2015-07-25,Glenbeech Raven
7.8,1866,2015-07-25,Precious Toni
9.2,1866,2015-07-25,Tied Memories
8.6,1867,2015-07-25,Ryves Susie
4.1,1867,2015-07-25,Ilewin Foryou
5.13,1867,2015-07-25,Read My Lips
11.5,1867,2015-07-25,Islay Tracey
3.98,1867,2015-07-25,Cronody Pat
9.58,1867,2015-07-25,Lordsbury Hestia
3.65,1868,2015-07-25,Brown Bess
12.0,1868,2015-07-25,Newlawn Mandy
9.0,1868,2015-07-25,Crossfield Boris
2.87,1868,2015-07-25,Reagrove Rubik
21.0,1868,2015-07-25,Clonavaddy Ox
7.87,1868,2015-07-25,Northland Flyer
14.67,1869,2015-07-25,Rising Dawn
9.4,1869,2015-07-25,Bowline Fantasy
11.5,1869,2015-07-25,Any Number
3.68,1869,2015-07-25,Deran Jet
2.36,1869,2015-07-25,Geneva Danny
11.5,1869,2015-07-25,Fawkham Jacq
9.8,1870,2015-07-25,Nippy Belle
4.5,1870,2015-07-25,Dash On Black
3.1,1870,2015-07-25,Aero Goytee
5.78,1870,2015-07-25,Bling Mac
8.4,1870,2015-07-25,Crossfield Bolt
19.5,1870,2015-07-25,Castlebride Maud
5.7,1871,2015-08-25,Killieford Thorn
4.1,1871,2015-08-25,Tiermana Express
5.2,1871,2015-08-25,Prideofouralley
10.02,1871,2015-08-25,Gambles Grange
5.63,1871,2015-08-25,Tinas Sarah
8.99,1871,2015-08-25,Good Fifi
5.86,1872,2015-08-25,Newlawn Mandy
5.0,1872,2015-08-25,Newlawn Gretta
11.47,1872,2015-08-25,Joys Bangers
3.84,1872,2015-08-25,Trapstyleeclipse
5.0,1872,2015-08-25,Avanue Bound
10.63,1872,2015-08-25,Peppy Ragnar
5.8,1873,2015-08-25,Burgess Master
5.2,1873,2015-08-25,Gentle Ryano
4.25,1873,2015-08-25,Vigorous Shannon
10.54,1873,2015-08-25,Mountcashel Judy
4.8,1873,2015-08-25,Bainisteoir
8.48,1873,2015-08-25,Tinas Claire
5.3,1874,2015-08-25,Rathbride Pearl
4.18,1874,2015-08-25,Dunbar Linda
13.06,1874,2015-08-25,Code Ella
6.25,1874,2015-08-25,Good Snapper
6.0,1874,2015-08-25,Gentle Kewell
7.0,1874,2015-08-25,Premarket Honey
3.66,1875,2015-08-25,Galtee Mark
21.0,1875,2015-08-25,Direwolf
7.8,1875,2015-08-25,Ellens Choice
4.26,1875,2015-08-25,Laika George
15.0,1875,2015-08-25,Teds Prince (RES)
3.8,1875,2015-08-25,Striker
12.0,1876,2015-08-25,Read My Lips
3.84,1876,2015-08-25,Copper Fells
4.7,1876,2015-08-25,Noirs Dillon
7.4,1876,2015-08-25,Ryves Susie
9.82,1876,2015-08-25,Pura Vida
5.05,1876,2015-08-25,Twist
5.6,1877,2015-08-25,Farran Major
6.34,1877,2015-08-25,Fridays Sean
8.55,1877,2015-08-25,Bernies Toughguy
6.6,1877,2015-08-25,Morrisa
4.09,1877,2015-08-25,Avas Diva
7.0,1877,2015-08-25,Fawkham Rodney
9.4,1878,2015-08-25,Miss Spectacular
4.1,1878,2015-08-25,Farran Bernado
6.6,1878,2015-08-25,Sarah Free
7.94,1878,2015-08-25,Acid Queen
4.4,1878,2015-08-25,Upagumtree
7.8,1878,2015-08-25,Lordsbury Hera
2.66,1879,2015-08-25,Swift Johnson
8.8,1879,2015-08-25,Silverview Frost
5.84,1879,2015-08-25,Besomi Lewis
9.2,1879,2015-08-25,Cake Angel
8.4,1879,2015-08-25,Made A Rick
9.0,1879,2015-08-25,Hollyhillcronody
6.2,1880,2015-08-25,Ilewin Wotevah
4.7,1880,2015-08-25,Lillys White
10.56,1880,2015-08-25,Lisacaha Mat
10.5,1880,2015-08-25,Crackaway Caesar
4.6,1880,2015-08-25,Frosty Prince
5.0,1880,2015-08-25,Cashen Mischief
7.14,1881,2015-08-25,Mr Socks
12.0,1881,2015-08-25,Newlawn Emma
8.2,1881,2015-08-25,Zenas Emma
2.66,1881,2015-08-25,Captain Paddy
4.63,1881,2015-08-25,Lils A Rascal
11.0,1881,2015-08-25,Northland Flyer
5.27,1882,2016-02-25,Clash Tenor
7.14,1882,2016-02-25,Clonavaddy Dream
6.34,1882,2016-02-25,Tonetta Form
7.95,1882,2016-02-25,Good Snapper
8.8,1882,2016-02-25,Very Bold
3.55,1882,2016-02-25,Organised Chaos
5.34,1883,2016-02-25,Instant Impact
4.0,1883,2016-02-25,Fairway Breeze
8.2,1883,2016-02-25,Ultimate Bundle
3.32,1883,2016-02-25,Timeonhisside
12.5,1883,2016-02-25,Bling Bling Cara
28.54,1883,2016-02-25,Tinas Western
6.7,1884,2016-02-25,Butterbridge Lil
5.92,1884,2016-02-25,Capel Me Mummy
5.1,1884,2016-02-25,Blackrosetornado
26.0,1884,2016-02-25,Sister Slew
3.1,1884,2016-02-25,Heathlawn Hope
8.22,1884,2016-02-25,Geneva Danny
20.94,1885,2016-02-25,Genestone Lass
6.23,1885,2016-02-25,Some Performance
2.94,1885,2016-02-25,Freddie Flipflop
22.34,1885,2016-02-25,Premarket Honey
2.94,1885,2016-02-25,Oghill Sarah
9.69,1885,2016-02-25,Suirview June
7.13,1886,2016-02-25,Lemming Vane
3.57,1886,2016-02-25,Oilean Daktari
8.6,1886,2016-02-25,Severn Ace
3.93,1886,2016-02-25,Droopys Clusters
10.13,1886,2016-02-25,Zenas Bobby
9.22,1886,2016-02-25,Besomi Lewis
7.35,1887,2016-02-25,Zenas Dazl
4.86,1887,2016-02-25,Some Rock
5.96,1887,2016-02-25,Forever Bubbles
7.6,1887,2016-02-25,Snowdon Lucy
3.68,1887,2016-02-25,Eldarco
12.23,1887,2016-02-25,Brackenstone Lar
14.0,1888,2016-02-25,Gloreen Penny
4.5,1888,2016-02-25,Alices Sunshine
2.89,1888,2016-02-25,Heza Geeza
5.97,1888,2016-02-25,Westover Charlie
10.0,1888,2016-02-25,Rathbeg Belle
16.0,1888,2016-02-25,Blakefield Turbo
11.49,1889,2016-02-25,Boherduff Solas
3.03,1889,2016-02-25,Blackrose Linda
7.6,1889,2016-02-25,Mullrook Lornie
5.6,1889,2016-02-25,Thats Why
8.6,1889,2016-02-25,Glenside Line
7.0,1889,2016-02-25,Black Selection
8.6,1890,2016-02-25,Lemming Ben
3.05,1890,2016-02-25,Poormans Pride
7.8,1890,2016-02-25,Dromscarra Brae
14.0,1890,2016-02-25,Maggies Image
3.5,1890,2016-02-25,Balistic Dinny
12.33,1890,2016-02-25,Bartlemy Ace
4.93,1891,2016-02-25,Trumpers Gemma
6.84,1891,2016-02-25,Glenfinn Lady
14.5,1891,2016-02-25,Galtee Mark
14.0,1891,2016-02-25,Affane Soldier
3.98,1891,2016-02-25,Direwolf
4.3,1891,2016-02-25,Cyclers Lee
4.2,1892,2015-02-26,Panthers Legend
5.5,1892,2015-02-26,Poormans Model
4.85,1892,2015-02-26,Quivers Dino
7.0,1892,2015-02-26,Springmount Cher
5.5,1892,2015-02-26,Teds Prince
9.79,1892,2015-02-26,Timber Sea
6.8,1893,2015-02-26,Newlawn Gretta
13.5,1893,2015-02-26,Oisins Poppy
11.29,1893,2015-02-26,Trapstyle Chloe
4.39,1893,2015-02-26,Airforce Pacific
5.42,1893,2015-02-26,Loud Voice
3.25,1893,2015-02-26,Gentle Maeve
10.44,1894,2015-02-26,Copper Fells
14.5,1894,2015-02-26,Push Push Pixie
6.2,1894,2015-02-26,Ballyroyal Socks
3.5,1894,2015-02-26,Gentle Amy
3.43,1894,2015-02-26,Shouragh Ace
7.37,1894,2015-02-26,Lisnabrin
11.0,1895,2015-02-26,Zenas Betty
3.2,1895,2015-02-26,Malbay Tulisa
5.21,1895,2015-02-26,Cargo Jenny
8.0,1895,2015-02-26,Quivers Mac
6.2,1895,2015-02-26,Anhid Diva
8.6,1895,2015-02-26,Mindurpeesncues
17.5,1896,2015-02-26,Timber Song
3.04,1896,2015-02-26,Knocknaboul Mary
16.96,1896,2015-02-26,Chadwell Cool
8.2,1896,2015-02-26,Lemon Swiper
3.94,1896,2015-02-26,Bransa Rossi
5.4,1896,2015-02-26,Sharons Unique
9.2,1897,2015-02-26,Ballycannon Ruby
5.98,1897,2015-02-26,Genestone Lass
11.5,1897,2015-02-26,Poised Success
2.82,1897,2015-02-26,Good Swap
4.01,1897,2015-02-26,Frosty Prince
19.0,1897,2015-02-26,Conlig Alfie
5.3,1898,2015-02-26,Bailephoil Lass
2.66,1898,2015-02-26,Loyal Woman
14.5,1898,2015-02-26,Trapstyleeclipse
4.73,1898,2015-02-26,Good Fifi
16.0,1898,2015-02-26,Newlawn Maestro
11.68,1898,2015-02-26,Lassydebite
11.0,1899,2015-02-26,Monadreen Bond
6.8,1899,2015-02-26,Corrin Brae
7.74,1899,2015-02-26,Good Snapper
3.04,1899,2015-02-26,Oneandonly Sarah
7.6,1899,2015-02-26,Gunner George
4.6,1899,2015-02-26,Wajas Speckle
8.93,1900,2015-02-26,Sunhill Nev
5.77,1900,2015-02-26,Galtee Mark
7.0,1900,2015-02-26,Clonavaddy Dream
7.0,1900,2015-02-26,Basher Dooley
2.97,1900,2015-02-26,Monroe Henry
11.0,1900,2015-02-26,Gentle Hannah
18.44,1901,2015-02-26,Timber Mover
8.46,1901,2015-02-26,Balleen Sparkle
2.79,1901,2015-02-26,Newlawn Aoife
12.5,1901,2015-02-26,Unreal Deal
3.06,1901,2015-02-26,Lady Bow Wow
10.5,1901,2015-02-26,Galbertstownlady
3.73,1902,2015-02-26,Any Number
2.81,1902,2015-02-26,Suncroft Norma
8.2,1902,2015-02-26,Newlawn Mandy
6.6,1902,2015-02-26,Mullrook Darebel
11.75,1902,2015-02-26,Clonavaddy Ox
16.5,1902,2015-02-26,Reaveys Return
8.85,1903,2015-02-26,Gentle Lia
14.62,1903,2015-02-26,Cappananty Black
4.47,1903,2015-02-26,Airforce Rick
9.2,1903,2015-02-26,Cake Angel
3.67,1903,2015-02-26,Yacht Spin
3.58,1903,2015-02-26,Goes Broke
4.52,1904,2015-03-26,Swords Brett
7.59,1904,2015-03-26,Three Three
5.55,1904,2015-03-26,Gortvarra
5.5,1904,2015-03-26,Ellens Choice
6.6,1904,2015-03-26,Glenside Sky
6.66,1904,2015-03-26,Glenvale Evie
9.4,1905,2015-03-26,Golly Miss Molly
13.5,1905,2015-03-26,Premarket Honey
11.0,1905,2015-03-26,Boots Of Pride
6.2,1905,2015-03-26,Madeaslipup
3.65,1905,2015-03-26,Blakefield Turbo
3.36,1905,2015-03-26,Laveric Lady
32.0,1906,2015-03-26,Calling Back
6.0,1906,2015-03-26,Seagrave Bolt
10.5,1906,2015-03-26,Poised Success
3.21,1906,2015-03-26,Britania Char
6.8,1906,2015-03-26,Ballyglen King
3.8,1906,2015-03-26,Mercury Donna
3.85,1907,2015-03-26,Killahara Ruby
8.8,1907,2015-03-26,Bransa Mason
7.4,1907,2015-03-26,Tellatruth
3.19,1907,2015-03-26,Lisnabrin
18.5,1907,2015-03-26,Genestone Lass
7.6,1907,2015-03-26,Cake Angel
4.51,1908,2015-03-26,Direwolf
3.92,1908,2015-03-26,Morrisa
8.8,1908,2015-03-26,Farran Major
8.93,1908,2015-03-26,Finalee
7.0,1908,2015-03-26,Poormans Model
5.79,1908,2015-03-26,Airforce Rick
4.3,1909,2015-03-26,Bobbys Blue
6.6,1909,2015-03-26,Newdown King
4.31,1909,2015-03-26,Rattling Beauty
4.7,1909,2015-03-26,Indigo Joker
10.0,1909,2015-03-26,Ferndale Bunny
12.94,1909,2015-03-26,Snowdon Legend
5.0,1910,2015-03-26,Hi Her
11.0,1910,2015-03-26,Timber Sea
8.8,1910,2015-03-26,Newinn Bound
4.5,1910,2015-03-26,Mullrook Dabhoyo
10.0,1910,2015-03-26,Lassydebite
3.62,1910,2015-03-26,Knockmoy Jack
9.6,1911,2015-03-26,Millbrook John
8.8,1911,2015-03-26,Loud Voice
3.5,1911,2015-03-26,Foxhill Black
4.5,1911,2015-03-26,Tinas Lill
7.2,1911,2015-03-26,Randar Beauty
7.6,1911,2015-03-26,Yacht Spirit
3.78,1912,2015-03-26,Windgap Berry
4.65,1912,2015-03-26,Jar Of Ale
5.5,1912,2015-03-26,Quivers Dino
14.5,1912,2015-03-26,Catunda Dubh
7.52,1912,2015-03-26,Lucozade Danni
7.2,1912,2015-03-26,Sunhill Nev
4.7,1913,2015-03-26,Memory Girl
8.0,1913,2015-03-26,Miss Spectacular
7.2,1913,2015-03-26,Frosty Prince
13.24,1913,2015-03-26,Glenside Faith
5.72,1913,2015-03-26,Queen Cayla
3.55,1913,2015-03-26,Monmore Diamond
7.2,1914,2015-05-26,Droopys San Remo
4.4,1914,2015-05-26,Quivers Dino
11.0,1914,2015-05-26,Three Three
3.82,1914,2015-05-26,Knockmoy Jack
13.0,1914,2015-05-26,Springwood Ali
5.26,1914,2015-05-26,Mild Tremor
9.2,1915,2015-05-26,Uncle Eoins Rose
7.2,1915,2015-05-26,Tinas Western
3.9,1915,2015-05-26,Zenas Betty
6.89,1915,2015-05-26,Lahana Golden
23.0,1915,2015-05-26,Balleen Sparkle
3.3,1915,2015-05-26,Lerrigs Finest
3.6,1916,2015-05-26,Randar Beauty
11.0,1916,2015-05-26,Airforce Rick
5.76,1916,2015-05-26,Skip Free
9.0,1916,2015-05-26,Tinas Elaine
4.6,1916,2015-05-26,Mullrook Dabhoyo
9.28,1916,2015-05-26,Farran Williams
11.17,1917,2015-05-26,Glenvale Evie
14.54,1917,2015-05-26,Clash Tenor
4.0,1917,2015-05-26,Bobbys Blue
3.65,1917,2015-05-26,Twilight Des
5.02,1917,2015-05-26,Dark Shades
9.19,1917,2015-05-26,Galtee Mark
4.07,1918,2015-05-26,Genestone Lass
5.0,1918,2015-05-26,Lemon Swiper
11.5,1918,2015-05-26,Compass Pixie
8.2,1918,2015-05-26,Andys Blobabob
6.12,1918,2015-05-26,Halls Weekly
5.8,1918,2015-05-26,Chelsea Essein
3.88,1919,2015-05-26,Village Blackie
6.98,1919,2015-05-26,Liss Von
10.27,1919,2015-05-26,Panthers Legend
7.6,1919,2015-05-26,Kiel Puma
5.69,1919,2015-05-26,Blackrose Nero
5.0,1919,2015-05-26,Big Bubbles
9.8,1920,2015-05-26,Very Bold
4.56,1920,2015-05-26,Tied Memories
8.38,1920,2015-05-26,Slowlane Harry
11.8,1920,2015-05-26,Morrisa
4.0,1920,2015-05-26,Get On Coco
4.45,1920,2015-05-26,Westwind Lucky
4.4,1921,2015-05-26,Any Number
5.5,1921,2015-05-26,Miss Spectacular
6.87,1921,2015-05-26,Big Dooey
5.2,1921,2015-05-26,Denwill Diamond
7.8,1921,2015-05-26,Lisdrum Paul
8.67,1921,2015-05-26,Mercury Rita
6.42,1922,2015-05-26,Swift Breasley
10.72,1922,2015-05-26,Classy Blaze
10.32,1922,2015-05-26,Mercury Donna
9.8,1922,2015-05-26,Malbay Roxy
4.8,1922,2015-05-26,Cushie Rob
3.01,1922,2015-05-26,Memory Girl
5.1,1923,2015-05-26,Sportsman Pat
15.2,1923,2015-05-26,Glasheen Legend
3.68,1923,2015-05-26,Never Back Down
5.4,1923,2015-05-26,Senahel Song
15.0,1923,2015-05-26,Rising Bullet
4.8,1923,2015-05-26,Urney Oddball
6.06,1924,2015-05-26,Unleashthenight
13.5,1924,2015-05-26,Uncle Eoins Star
3.0,1924,2015-05-26,Trapstyleeclipse
3.2,1924,2015-05-26,Noirs Dillon
16.5,1924,2015-05-26,Ultimate Bundle
19.5,1924,2015-05-26,Bye Bye Cuckoo
12.64,1925,2015-09-26,Goldmine Maestro
4.03,1925,2015-09-26,Swanley Phantom
2.71,1925,2015-09-26,Swift Breasley
10.96,1925,2015-09-26,Precious Toni
6.28,1925,2015-09-26,Glenside Bully
10.97,1925,2015-09-26,Clash Tenor
4.41,1926,2015-09-26,Joys Bangers
21.0,1926,2015-09-26,Timber Song
4.33,1926,2015-09-26,Farran Webb
7.2,1926,2015-09-26,Bransa Mason
6.66,1926,2015-09-26,Sleek Doll (Res)
3.78,1926,2015-09-26,Jemmathesnake
11.59,1927,2015-09-26,Gaelo Gals
8.41,1927,2015-09-26,Precious Leah
3.1,1927,2015-09-26,Besomi Lewis
7.8,1927,2015-09-26,Lordsbury Hera
5.78,1927,2015-09-26,Barrack Bound
4.12,1927,2015-09-26,Ryves Susie
16.88,1928,2015-09-26,Pennys Plate
2.39,1928,2015-09-26,Madeaslipup
5.7,1928,2015-09-26,Aero Assassin
5.04,1928,2015-09-26,Hollyhillcronody
11.0,1928,2015-09-26,Avanue Bound
11.75,1928,2015-09-26,Muls Choice
5.29,1929,2015-09-26,Killoran Rumble
10.5,1929,2015-09-26,Pinnacle Luck
7.4,1929,2015-09-26,Morrisa
7.2,1929,2015-09-26,Bowline Fantasy
7.2,1929,2015-09-26,Tagalong Nadal
2.95,1929,2015-09-26,Stunning Jojo
6.02,1930,2015-09-26,Tintreach Harry
